0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.02975741,0.9707116,0.026135273,0.19028841,0.02321581,0.02328418,0.024021236,0.024435932,0.07200998,0.981545,0.17397143,0.030174332,0.024447653,0.025070364,0.023591693,0.033933707,0.022883484,0.023817826,0.022644417,0.23001792,0.04798766,0.042309914,0.112405986,0.015203535,0.024369784,0.017124945,0.04747411,0.032937255,0.02594086,0.02486794,0.04827811,0.22548707,0.03891627,0.029854968,0.02717634,0.038844775,0.022968754,0.027232094,0.02781943,0.021523736,0.023515737,0.017746096
0.023238689,0.93584096,0.023185859,0.1670111,0.020384278,0.01875459,0.019455025,0.022619467,0.06446471,0.97653335,0.13399616,0.024559865,0.01903996,0.01990116,0.020375185,0.028029509,0.02095582,0.020272382,0.02123047,0.1381414,0.036219858,0.03304291,0.20281981,0.012745357,0.019586395,0.012270391,0.037595075,0.026158748,0.020951806,0.020729154,0.035623927,0.32902217,0.03212226,0.02300969,0.020225298,0.028209312,0.019816501,0.022093927,0.02214775,0.018137937,0.020186607,0.017437281
0.032848015,0.8624376,0.06241429,0.054759663,0.027671343,0.026506804,0.027392447,0.028225418,0.01524729,0.93289006,0.79616857,0.03058192,0.023330258,0.02819372,0.026721755,0.037967023,0.028143888,0.02855489,0.025902212,0.8046046,0.10106323,0.073032,0.9017036,0.026976153,0.028643932,0.03280708,0.021148723,0.034813978,0.027022662,0.027484607,0.049786568,0.13230424,0.031004539,0.029703975,0.026483595,0.036577392,0.027265936,0.028857823,0.031243073,0.019282639,0.030268453,0.026246088
0.02552377,0.9742541,0.021289084,0.2757818,0.021183182,0.021304738,0.021611728,0.021206783,0.06528991,0.97703606,0.20647804,0.024132987,0.019776555,0.022728987,0.022147054,0.03243345,0.021376537,0.02245338,0.020120993,0.084360614,0.07288361,0.028118115,0.11628547,0.011566138,0.019944472,0.013023137,0.039659176,0.028414436,0.023016216,0.021547634,0.043468583,0.34189257,0.031892467,0.02518528,0.02263182,0.031549256,0.0210174,0.02136817,0.024338046,0.016926328,0.016990844,0.016567055
0.012912308,0.9928623,0.007387158,0.48127192,0.0109738,0.011757403,0.012048006,0.01206326,0.105977744,0.9939031,0.015896102,0.014661885,0.012164599,0.011475291,0.011564928,0.016980471,0.0118392715,0.011252845,0.011757325,0.0038367077,0.042382013,0.0075729536,0.0089792395,0.004158757,0.009901312,0.0040112473,0.04161869,0.017474467,0.013341426,0.010789558,0.026204532,0.18512885,0.024789467,0.014761353,0.012984776,0.016432477,0.01176605,0.012050095,0.014056277,0.010091372,0.007726353,0.0075572594
0.032442864,0.9575491,0.027347175,0.18733872,0.029303849,0.02591871,0.027796976,0.030665085,0.08586571,0.97522765,0.1510048,0.033085596,0.026047265,0.028137073,0.026793318,0.03735119,0.02822843,0.027943946,0.027915204,0.15184996,0.06629012,0.030675732,0.088167116,0.017980771,0.028087191,0.01674757,0.05614715,0.03653374,0.029386885,0.028414134,0.047695506,0.2917796,0.040874932,0.0313741,0.029046854,0.03552264,0.027781993,0.02970412,0.02955154,0.025773924,0.027263485,0.021579564
0.027207043,0.96315986,0.023847895,0.17920598,0.022031093,0.021811865,0.021583041,0.02344455,0.08705797,0.97494745,0.10513853,0.025299609,0.020860232,0.022867508,0.022863394,0.0293589,0.02281335,0.022186494,0.022141302,0.117584445,0.05578101,0.05138768,0.12471319,0.015735935,0.020860428,0.014508528,0.050632585,0.029693926,0.026288686,0.022346726,0.04012116,0.2617706,0.036841206,0.025561994,0.022582438,0.034188088,0.021620436,0.025216233,0.025160218,0.021784311,0.021801054,0.019693745
0.03146375,0.90183,0.051469643,0.06785936,0.026253058,0.025714729,0.027576959,0.024319222,0.023852782,0.91078645,0.78380847,0.028457975,0.022141425,0.027513858,0.025319623,0.039068963,0.025953343,0.028802874,0.02482606,0.5585467,0.13258506,0.060912117,0.69929093,0.023876263,0.024803424,0.028194558,0.024339767,0.035021096,0.026798068,0.02699716,0.04845758,0.2401541,0.031285908,0.028627517,0.02590642,0.034724858,0.027046705,0.024552247,0.030184057,0.01770665,0.026071792,0.023730814
0.03482218,0.9211176,0.038547825,0.21127568,0.029110279,0.025406597,0.027753016,0.028439235,0.057812337,0.95785046,0.17591217,0.033743598,0.025725631,0.028269097,0.02711144,0.03805921,0.026804361,0.027445072,0.027909407,0.3129373,0.04713798,0.07417565,0.5090009,0.022548337,0.028395934,0.020912115,0.043130454,0.03641794,0.029485745,0.028582176,0.049565833,0.33816165,0.039834633,0.03257983,0.031130452,0.0399974,0.026777083,0.029331151,0.030630995,0.024223045,0.028862033,0.021055248
0.029275302,0.9470164,0.036780767,0.2409751,0.02613709,0.024706673,0.026978355,0.026389023,0.04877858,0.964465,0.22983122,0.028542327,0.022722393,0.025750928,0.024820853,0.035944555,0.026601033,0.02633414,0.027447082,0.24019498,0.08088334,0.026786482,0.19834326,0.016681818,0.023155093,0.017597629,0.03663904,0.036073487,0.026568126,0.024656292,0.043672513,0.18610258,0.03467271,0.027170053,0.024762984,0.029637005,0.02645106,0.025249384,0.030605879,0.01877684,0.022310512,0.020842416
0.034750585,0.9289135,0.037944235,0.11709594,0.02663188,0.026244406,0.02677163,0.026577968,0.044451695,0.94795036,0.34002444,0.030532189,0.024213225,0.028499333,0.027860453,0.037394196,0.0278787,0.02865523,0.026129724,0.475633,0.07999545,0.053308655,0.39346108,0.021949453,0.027049053,0.023154823,0.036971934,0.03498063,0.028791426,0.0292257,0.04600001,0.19708094,0.036049437,0.030172894,0.027265226,0.03603371,0.026974304,0.027216699,0.030106783,0.018302372,0.025466349,0.02238415
0.028012868,0.9708064,0.022415433,0.16224077,0.02426651,0.022138368,0.024024516,0.02494567,0.080669455,0.97682136,0.035438616,0.029614905,0.021961156,0.024405837,0.022551242,0.034434978,0.024584621,0.026263041,0.023252536,0.08601551,0.04633807,0.020927712,0.051450826,0.01311977,0.023763701,0.013392547,0.054726962,0.031561516,0.024620632,0.024437215,0.04216195,0.33642802,0.03568901,0.026792685,0.023847146,0.027753469,0.02407233,0.024321228,0.02597136,0.017095875,0.019332768,0.021808187
0.026897999,0.95897126,0.029827626,0.12656029,0.019836549,0.020437673,0.021057626,0.022176553,0.044270277,0.96937615,0.1284086,0.025681522,0.019930981,0.020535996,0.020037,0.03031535,0.020544654,0.022930482,0.020747544,0.26089627,0.041129455,0.029785324,0.1780799,0.014160292,0.021122312,0.01486478,0.035754308,0.02857336,0.022101702,0.020801382,0.042641826,0.24722572,0.031118685,0.024969544,0.022081763,0.026956568,0.020408878,0.022610245,0.022595277,0.013635367,0.017285606,0.017354723
0.03543861,0.91874665,0.03565577,0.1118523,0.027756348,0.026665226,0.027185684,0.030132832,0.050035257,0.968568,0.38057202,0.03359991,0.026402257,0.027844861,0.027279709,0.037247352,0.027628215,0.026951794,0.02802056,0.43687007,0.10743807,0.037765384,0.27484074,0.021598011,0.029614426,0.021114323,0.03791265,0.03507027,0.02777926,0.030040227,0.0477663,0.19631815,0.038588136,0.032592647,0.02952095,0.04061925,0.026441533,0.032282896,0.030215103,0.021018557,0.028565763,0.021009196
0.03292721,0.8822197,0.05973922,0.11392811,0.02859999,0.02620882,0.027980363,0.0285064,0.019071946,0.9396908,0.7297477,0.029411422,0.022763187,0.028133985,0.024795495,0.04091028,0.028170325,0.029392991,0.02706243,0.6780374,0.18503088,0.05147424,0.7551903,0.025417432,0.026637321,0.032059167,0.022289198,0.035486165,0.026907442,0.02565078,0.049005922,0.120601445,0.030673176,0.028072406,0.0266121,0.032489877,0.028265612,0.02905595,0.031207522,0.019246776,0.026313512,0.025050724
0.031196376,0.912204,0.037157558,0.12455759,0.026189258,0.024864884,0.025567222,0.027019743,0.031357598,0.9708891,0.3764649,0.03000214,0.024937332,0.024622556,0.024119414,0.03597507,0.02506892,0.024907162,0.022733828,0.37844536,0.055660382,0.065925136,0.56524533,0.021998128,0.02615831,0.021320308,0.033323783,0.03386721,0.026517522,0.025743045,0.048442103,0.13925305,0.038720928,0.030118996,0.026591582,0.035282474,0.024115553,0.03143901,0.026774935,0.020745123,0.025794132,0.022761192
0.029321728,0.8759922,0.030443374,0.19602625,0.02298516,0.02109088,0.022446567,0.02319693,0.03389097,0.95554584,0.40295452,0.025258139,0.01944707,0.02324958,0.023317311,0.034784317,0.023706945,0.024097353,0.022238474,0.59638846,0.13706948,0.03125735,0.31513903,0.017588448,0.021918466,0.019825287,0.026962325,0.027866893,0.02185161,0.022593947,0.038489357,0.22171119,0.028174734,0.023179125,0.02126281,0.030475538,0.02324068,0.022718254,0.025712974,0.0151762515,0.022215776,0.020687608
0.02649892,0.9334382,0.028797321,0.13075006,0.020947073,0.02185375,0.022052899,0.021699667,0.052080262,0.9665559,0.29568276,0.02688895,0.020586334,0.02289354,0.02130905,0.03283676,0.02223015,0.02468647,0.021284591,0.21949106,0.057490025,0.032633778,0.23248728,0.014882757,0.022082552,0.017095707,0.03629155,0.028334798,0.02259316,0.024498668,0.0423806,0.26780665,0.03146292,0.025807763,0.022360407,0.02899862,0.022733834,0.022464182,0.024323907,0.017000372,0.02085225,0.019195037
0.022983601,0.96164674,0.019396044,0.17545319,0.021961443,0.018825097,0.020496996,0.02094178,0.03335942,0.9803925,0.20781663,0.022585569,0.017275412,0.021860152,0.019768456,0.033764802,0.022029676,0.021401089,0.020077875,0.11379773,0.08455807,0.016222898,0.2129286,0.013061476,0.019785007,0.014150225,0.025939196,0.027622458,0.020104885,0.02121284,0.03381014,0.20977448,0.02821041,0.022607934,0.018797787,0.022445384,0.019516643,0.019103931,0.021330008,0.013356756,0.01579381,0.018983306
0.020239735,0.9424313,0.019993149,0.2324092,0.01565527,0.014999115,0.015560629,0.017461209,0.029012159,0.98157376,0.20439273,0.019357197,0.014691163,0.016295016,0.016155517,0.03110687,0.01635155,0.01679014,0.01671702,0.07909527,0.029524984,0.015344924,0.3005398,0.008852906,0.014647252,0.009865187,0.026699381,0.021485217,0.016710956,0.014905279,0.02930096,0.24408193,0.024590237,0.018354658,0.016097443,0.018687297,0.015617149,0.016667776,0.018505502,0.0112476945,0.011752268,0.013003949
0.023184957,0.928536,0.026290994,0.18742673,0.02012718,0.0196168,0.019462945,0.019836355,0.0317749,0.9717084,0.37153786,0.022880755,0.018471988,0.019212086,0.020207196,0.027297264,0.01966127,0.019388318,0.017456694,0.27363092,0.042870186,0.036174964,0.4291764,0.012913772,0.018382657,0.013068953,0.030539712,0.025669329,0.020683562,0.018482799,0.036961477,0.15429674,0.03110489,0.021904247,0.019405873,0.025806954,0.019806342,0.02144446,0.02195752,0.015308332,0.01858522,0.015976243
0.027134517,0.9097306,0.029990882,0.17198065,0.022892987,0.021819385,0.022573162,0.022328295,0.027174799,0.96426934,0.6132475,0.024631353,0.019568667,0.02348472,0.02285389,0.0341614,0.022435216,0.023152705,0.020180244,0.5017472,0.10038841,0.044964105,0.52921635,0.018613638,0.022279745,0.019823017,0.023041986,0.028325878,0.02306816,0.02286754,0.043401122,0.19821903,0.029332168,0.025587473,0.022859983,0.032905065,0.022157466,0.022146046,0.024033632,0.017409721,0.020752437,0.018641772
0.031465515,0.8350217,0.035991464,0.13561688,0.024446107,0.022447577,0.0230202,0.02505538,0.02844915,0.96304584,0.71411705,0.026484232,0.021116279,0.024964688,0.025355943,0.03802652,0.025600422,0.025021961,0.024877194,0.7244563,0.12009826,0.034030143,0.4316804,0.01922238,0.022992726,0.021881523,0.024861708,0.028840126,0.023824822,0.024930568,0.041288123,0.14320572,0.030273816,0.02475843,0.0231158,0.033521987,0.024769945,0.02535124,0.028144276,0.019265885,0.024957092,0.016859537
0.028003667,0.9334041,0.033266105,0.29858887,0.022953779,0.022908708,0.024851814,0.023398131,0.048522532,0.9532425,0.28276753,0.027360747,0.02172378,0.023439871,0.023169257,0.034528118,0.022261387,0.023780283,0.021374566,0.15558346,0.05297668,0.056510698,0.52495694,0.01874443,0.022284098,0.017159965,0.040301252,0.031741936,0.026420772,0.0220822,0.049187414,0.30197716,0.034003135,0.02744235,0.026014578,0.035899457,0.023441426,0.023801168,0.026281718,0.022242714,0.02359764,0.022969643
0.030759608,0.9398515,0.027207194,0.23754092,0.026793044,0.024095105,0.025065644,0.024290608,0.06785702,0.96834725,0.17553155,0.030266833,0.023545517,0.026312241,0.024382439,0.033224925,0.025670225,0.026810557,0.024083626,0.3414282,0.07006806,0.036752768,0.10414321,0.01708507,0.024738358,0.016434142,0.042675603,0.032251753,0.026347412,0.026925968,0.044784337,0.2205872,0.03929732,0.027157765,0.026740767,0.034814347,0.026178645,0.026020119,0.026871566,0.01799531,0.021295657,0.018050255
0.026509147,0.96185756,0.025425518,0.1474929,0.021368604,0.020689057,0.02144463,0.022636076,0.058054212,0.9843811,0.20436938,0.02566057,0.019829476,0.02346219,0.021612829,0.032630708,0.02275562,0.021954397,0.021513054,0.14167634,0.09518363,0.024717603,0.14103249,0.013292487,0.020614745,0.014260743,0.034926742,0.027779417,0.023729378,0.022964079,0.03677445,0.14211471,0.033547398,0.024269952,0.022310419,0.029865121,0.022064194,0.022922136,0.02591948,0.017990312,0.017035564,0.016622825
0.028224792,0.9421495,0.025934165,0.16108361,0.024014082,0.021499125,0.02269237,0.024021517,0.041496325,0.9752067,0.23034018,0.028121129,0.021538513,0.023688894,0.02247495,0.035297483,0.02269605,0.022368686,0.022911174,0.2773926,0.06606625,0.0224685,0.16763607,0.015558803,0.024772331,0.01531839,0.03652187,0.030120013,0.023628682,0.024044912,0.040797744,0.19986455,0.03489341,0.027310986,0.024914522,0.030823184,0.021554539,0.024819532,0.025049152,0.017183634,0.020675985,0.017435689
0.026297964,0.7710984,0.049631268,0.04541839,0.017545013,0.017332973,0.017582597,0.016174233,0.00441906,0.93887144,0.9845643,0.019098194,0.0135641135,0.018996235,0.017610906,0.033010576,0.01848567,0.020854177,0.017685978,0.98204595,0.17582873,0.037353233,0.94285303,0.02143934,0.0176613,0.035052676,0.0057288827,0.02147809,0.015002706,0.017718224,0.034507237,0.10818239,0.015268954,0.018600985,0.015585923,0.022664556,0.01900075,0.015897049,0.021479167,0.009017177,0.019117052,0.013748785
0.033145614,0.8673054,0.05003266,0.10168956,0.029929748,0.026319709,0.028267264,0.027760714,0.01908384,0.94960356,0.66867554,0.029633883,0.022868628,0.028562086,0.026625806,0.039740976,0.028693318,0.028892962,0.026652457,0.8111435,0.13524659,0.051483836,0.6601207,0.025635509,0.027340021,0.028970798,0.021168968,0.035727825,0.026866041,0.027605506,0.046685215,0.14554513,0.03263143,0.028402146,0.02581443,0.034333497,0.027932262,0.028117238,0.031201081,0.018026901,0.026390001,0.024350476
0.028562915,0.9246176,0.032075234,0.3345814,0.024893045,0.024776174,0.025740044,0.02551006,0.06344926,0.9672971,0.2478367,0.02834637,0.022963516,0.025584085,0.024853956,0.03499723,0.025835183,0.025445135,0.024328165,0.20784724,0.10147094,0.036543168,0.17157713,0.016901938,0.023317583,0.017670417,0.04080993,0.033282544,0.02624218,0.02555069,0.042365085,0.16782533,0.03666431,0.027374718,0.024441458,0.031694878,0.025460873,0.026165215,0.028539166,0.02010233,0.02361433,0.023360133
0.020353915,0.983642,0.014859042,0.2266785,0.017399177,0.016962904,0.017713469,0.017538233,0.089290135,0.98594254,0.14612536,0.02192409,0.016896123,0.019176232,0.018088462,0.026259303,0.01779096,0.018390143,0.017969089,0.020969437,0.037216377,0.021348314,0.06508353,0.009127487,0.01684305,0.0094593335,0.043506928,0.024602283,0.019659396,0.019191539,0.034871753,0.46002257,0.030450458,0.02178679,0.018812973,0.025960166,0.017053053,0.016961904,0.019864948,0.016533587,0.015726034,0.014027718
0.027706817,0.96229404,0.019408505,0.47680783,0.02452763,0.022599148,0.02423344,0.023018802,0.08267398,0.979809,0.13055305,0.02802227,0.022815347,0.024523282,0.024571178,0.032866195,0.022871867,0.023960063,0.021329535,0.056347843,0.051575188,0.025810098,0.107112065,0.013088726,0.023023887,0.012544767,0.05845959,0.031025983,0.025434608,0.023662653,0.04608191,0.30281302,0.037450217,0.026426904,0.026306855,0.033836164,0.023588276,0.02325224,0.025516823,0.021843854,0.021318797,0.0172693
0.029763605,0.90568143,0.03344259,0.19278765,0.028017554,0.02491771,0.025917098,0.026028594,0.039053224,0.9580663,0.5866366,0.029100442,0.021860743,0.027071374,0.026656268,0.0370816,0.027306478,0.02950736,0.026256226,0.3062807,0.055668022,0.030959804,0.33526972,0.018083557,0.023798,0.018783411,0.03488677,0.032375067,0.025832027,0.026102982,0.044216678,0.36851665,0.0324488,0.02627685,0.022211235,0.031591285,0.027354341,0.02501039,0.027960839,0.02143469,0.02677619,0.023349155
0.023378864,0.96606165,0.02118927,0.15648898,0.020204332,0.019730773,0.021061596,0.022983085,0.0730259,0.9809638,0.07293483,0.025816374,0.020713147,0.019852817,0.020099312,0.02792508,0.020662703,0.020095756,0.020414827,0.06273541,0.03573419,0.023450341,0.10757888,0.011390303,0.02061947,0.01127517,0.04540478,0.028580328,0.021511387,0.020733997,0.037459046,0.27394423,0.033278096,0.02480267,0.021941725,0.02629174,0.020710686,0.021904215,0.022700232,0.017135246,0.018170338,0.016965432
0.03535376,0.9111092,0.041065093,0.10599839,0.026531853,0.026766026,0.027299209,0.030062154,0.025965858,0.9556403,0.38911408,0.029270047,0.024849977,0.026944615,0.027543487,0.04009057,0.028925583,0.027170014,0.02847072,0.5969623,0.10769815,0.03743129,0.5758599,0.022546519,0.027800739,0.02552957,0.025505852,0.03626829,0.026351435,0.028476914,0.04409679,0.11863503,0.031946454,0.03071421,0.026342617,0.0342742,0.026784318,0.029875003,0.030753326,0.015458234,0.0232291,0.022403764
0.03260571,0.8585026,0.037905023,0.06058886,0.025376994,0.023629649,0.022073146,0.024625786,0.010092268,0.96286476,0.7093065,0.026433984,0.02215862,0.023257703,0.02308835,0.03693215,0.024686562,0.023502996,0.023098052,0.9175789,0.07856054,0.030110793,0.6659482,0.01943564,0.025794726,0.022474231,0.015627423,0.029896297,0.021641543,0.02547364,0.039769173,0.05316337,0.03136456,0.027030325,0.023952892,0.027131835,0.022893416,0.028427862,0.024630036,0.009916567,0.016851129,0.012772649
0.026612964,0.80766237,0.03087527,0.060113423,0.019599026,0.017263379,0.017544372,0.018693097,0.014264913,0.96558464,0.8410483,0.022395791,0.015995415,0.020036865,0.019072628,0.03450831,0.01901796,0.020221256,0.018916674,0.88559806,0.11832506,0.027013756,0.6225214,0.01685486,0.020449957,0.02098141,0.013158884,0.02192685,0.016853936,0.021354822,0.03467236,0.19015604,0.02338188,0.021730728,0.019173544,0.025840536,0.017955327,0.019293852,0.020722348,0.011751178,0.019861773,0.0124051655
